Group,Outcome,80-70,90-70,90-80,
MaxRTNone,condLE,1.2168632130545236,1.7118955159988012,27.49073329770149,
MaxRTNone,condQALE,1.0671276969390004,1.4243616752845192,8.76693525956872,
MaxRTNone,condHLY,0.98093960509923,0.9425934654669604,0.6277043965398965,
MaxRT<20,condLE,-4.057583699190166,-0.2735710322631685,1.2414797926633356,
MaxRT<20,condQALE,-2.4027615428510667,-0.036472847090324195,1.2369808679047911,
MaxRT<20,condHLY,0.31771886482434086,1.20710515512644,1.775549162184486,
MaxRT20_29,condLE,-0.1802862688631197,0.7596064025120595,2.6750761978308106,
MaxRT20_29,condQALE,-0.004378923214865006,0.7882176729560507,2.1049430841372647,
MaxRT20_29,condHLY,2.846375485931962,2.4967383945490074,2.200492383679944,
MaxRT30+,condLE,0.05399107113987078,-0.5736736861053017,-2.8048401495655404,
MaxRT30+,condQALE,-0.01925687007379508,-1.025138956418436,-10.020882105795677,
MaxRT30+,condHLY,-2.082950535471738,-2.206781499064616,-2.3772779756013884,
ALL_70,condLE,-0.1941880240394609,-0.1941880240394609,0.0,
ALL_70,condQALE,-0.19521961986580533,-0.19521961986580533,0.0,
ALL_70,condHLY,-0.23241301823858038,-0.23241301823858038,0.0,
AML_70,condLE,-0.3236075949427091,-0.3236075949427091,0.0,
AML_70,condQALE,-0.3278029383175821,-0.3278029383175821,0.0,
AML_70,condHLY,-0.43041762276309514,-0.43041762276309514,0.0,
OtherLeukemia_70,condLE,-0.4301688704437117,-0.4301688704437117,0.0,
OtherLeukemia_70,condQALE,-0.4279538884931894,-0.4279538884931894,0.0,
OtherLeukemia_70,condHLY,-0.44817149946155826,-0.44817149946155826,0.0,
Astrocytoma_70,condLE,-0.4196703689982062,-0.4196703689982062,0.0,
Astrocytoma_70,condQALE,-0.4129585150412778,-0.4129585150412778,0.0,
Astrocytoma_70,condHLY,-0.45659910624994443,-0.45659910624994443,0.0,
Medulloblastoma_70,condLE,-0.5765291020524866,-0.5765291020524866,0.0,
Medulloblastoma_70,condQALE,-0.5714872053457957,-0.5714872053457957,0.0,
Medulloblastoma_70,condHLY,-0.6227721757707735,-0.6227721757707735,0.0,
Other CNS_70,condLE,-0.4017715697610271,-0.4017715697610271,0.0,
Other CNS_70,condQALE,-0.38825230297211705,-0.38825230297211705,0.0,
Other CNS_70,condHLY,-0.39512065537568447,-0.39512065537568447,0.0,
