Group,Outcome,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,prop_76,prop_77,prop_78,prop_79,prop_80,prop_81,prop_82,prop_83,prop_84,prop_85,prop_86,prop_87,prop_88,prop_89,prop_90,prop_91,prop_92,prop_93,prop_94,prop_95,prop_96,prop_97,prop_98,prop_99,
NoRad_solid,AnyCHC,0.0,26.271,35.414,40.341,43.264,45.441,47.235,48.728,50.006,51.067,52.032,52.905,53.718,54.472,55.205,55.888,56.575,57.228,57.851,58.455,59.038,59.62,60.165,60.715,61.246,61.757,62.236,62.727,63.208,63.657,64.101,64.545,64.955,65.411,65.788,66.217,66.615,67.001,67.399,67.759,68.114,68.473,68.838,69.168,69.49,69.834,70.107,70.437,70.753,71.027,71.335,71.611,71.914,72.181,72.437,72.738,73.014,73.275,73.543,73.833,74.103,74.337,74.619,74.91,75.184,75.418,75.732,76.024,76.275,76.573,76.87,77.15,77.461,77.764,78.077,78.393,78.705,79.037,79.349,79.67,80.005,80.362,80.691,81.07,81.448,81.787,82.211,82.611,83.064,83.517,83.901,84.368,84.865,85.448,86.066,86.897,87.804,88.865,90.264,92.421,
NoRad_solid,Death,0.0,26.49,36.379,42.87,47.282,50.713,53.312,55.461,57.329,58.999,60.406,61.668,62.787,63.814,64.787,65.666,66.517,67.312,68.069,68.76,69.433,70.02,70.591,71.131,71.61,72.107,72.563,73.014,73.45,73.873,74.279,74.662,75.091,75.461,75.832,76.212,76.581,76.926,77.291,77.628,77.948,78.278,78.589,78.899,79.203,79.476,79.743,80.009,80.301,80.561,80.78,81.028,81.299,81.54,81.755,81.97,82.236,82.454,82.669,82.862,83.108,83.323,83.481,83.666,83.9,84.119,84.303,84.443,84.598,84.808,85.054,85.264,85.443,85.635,85.886,86.148,86.368,86.603,86.88,87.174,87.443,87.758,88.087,88.413,88.779,89.154,89.572,90.005,90.491,91.002,91.576,92.2,92.907,93.697,94.567,95.502,96.546,97.475,98.251,98.392,
NoRad_leuk,AnyCHC,0.0,26.905,35.689,40.458,43.416,45.579,47.366,48.87,50.14,51.201,52.148,53.022,53.812,54.568,55.309,55.991,56.673,57.311,57.925,58.534,59.12,59.675,60.231,60.765,61.284,61.779,62.258,62.761,63.203,63.69,64.103,64.566,64.991,65.398,65.818,66.209,66.617,67.01,67.358,67.755,68.115,68.451,68.826,69.141,69.46,69.796,70.098,70.38,70.711,71.017,71.277,71.552,71.89,72.14,72.397,72.702,72.976,73.214,73.483,73.788,74.046,74.293,74.568,74.865,75.122,75.38,75.67,75.953,76.226,76.526,76.794,77.109,77.415,77.706,78.018,78.35,78.65,78.963,79.299,79.624,79.952,80.29,80.654,80.999,81.388,81.762,82.172,82.584,83.025,83.461,83.899,84.386,84.84,85.417,86.098,86.877,87.797,88.886,90.262,92.458,
NoRad_leuk,Death,0.0,27.069,36.612,43.014,47.462,50.886,53.57,55.764,57.661,59.323,60.79,62.059,63.183,64.224,65.205,66.126,66.949,67.751,68.465,69.146,69.777,70.342,70.868,71.378,71.87,72.327,72.759,73.2,73.602,74.035,74.412,74.797,75.183,75.546,75.92,76.249,76.607,76.94,77.261,77.59,77.881,78.175,78.474,78.751,79.044,79.303,79.571,79.818,80.088,80.325,80.553,80.809,81.055,81.286,81.503,81.74,82.0,82.19,82.376,82.577,82.788,82.988,83.195,83.373,83.581,83.787,83.958,84.143,84.372,84.602,84.783,84.964,85.18,85.434,85.641,85.859,86.118,86.378,86.644,86.881,87.17,87.494,87.783,88.106,88.465,88.85,89.234,89.661,90.143,90.625,91.18,91.795,92.487,93.228,94.104,95.035,96.023,96.979,97.721,98.188,
NoRad_lymp,AnyCHC,0.0,27.067,35.251,40.123,43.154,45.379,47.233,48.778,50.047,51.134,52.123,52.982,53.768,54.515,55.228,55.954,56.62,57.242,57.866,58.5,59.085,59.627,60.188,60.704,61.229,61.719,62.214,62.681,63.143,63.595,64.039,64.464,64.897,65.304,65.696,66.105,66.468,66.849,67.22,67.582,67.936,68.278,68.628,68.957,69.274,69.583,69.899,70.205,70.494,70.782,71.071,71.358,71.618,71.932,72.205,72.439,72.727,73.007,73.267,73.528,73.817,74.09,74.335,74.606,74.896,75.161,75.421,75.711,76.006,76.266,76.565,76.888,77.177,77.455,77.792,78.093,78.395,78.722,79.063,79.403,79.743,80.089,80.439,80.83,81.216,81.588,82.009,82.452,82.908,83.342,83.835,84.273,84.785,85.398,86.087,86.879,87.837,88.956,90.39,92.603,
NoRad_lymp,Death,0.0,27.2,35.954,42.117,46.526,49.916,52.691,54.904,56.809,58.503,59.973,61.31,62.49,63.591,64.599,65.543,66.423,67.257,68.053,68.807,69.494,70.108,70.681,71.282,71.801,72.307,72.809,73.274,73.72,74.154,74.605,75.025,75.425,75.812,76.224,76.592,76.966,77.352,77.703,78.01,78.357,78.673,78.953,79.272,79.566,79.845,80.115,80.415,80.676,80.909,81.181,81.457,81.688,81.909,82.161,82.39,82.62,82.82,83.035,83.215,83.42,83.644,83.844,84.032,84.215,84.433,84.638,84.84,85.053,85.275,85.514,85.721,85.96,86.193,86.455,86.709,86.976,87.268,87.55,87.867,88.188,88.534,88.88,89.234,89.656,90.063,90.519,91.001,91.543,92.11,92.718,93.381,94.167,94.997,95.838,96.668,97.397,97.968,98.356,98.554,
Rad_brain,AnyCHC,0.0,26.444,35.066,40.055,43.07,45.345,47.169,48.729,50.006,51.089,52.052,52.914,53.708,54.471,55.198,55.878,56.548,57.199,57.811,58.432,59.037,59.569,60.132,60.674,61.175,61.693,62.167,62.639,63.123,63.561,64.013,64.45,64.847,65.283,65.684,66.075,66.484,66.844,67.233,67.615,67.965,68.306,68.68,68.982,69.337,69.652,69.948,70.259,70.569,70.868,71.151,71.424,71.746,72.011,72.251,72.539,72.842,73.099,73.364,73.632,73.899,74.184,74.435,74.714,74.986,75.279,75.533,75.826,76.1,76.387,76.673,76.963,77.292,77.571,77.887,78.219,78.541,78.834,79.199,79.526,79.847,80.228,80.57,80.917,81.335,81.702,82.098,82.543,82.964,83.462,83.878,84.357,84.87,85.471,86.146,86.975,87.914,89.016,90.42,92.659,
Rad_brain,Death,0.0,26.628,35.771,42.111,46.565,49.949,52.561,54.628,56.372,57.918,59.283,60.502,61.602,62.598,63.509,64.366,65.206,66.005,66.751,67.466,68.126,68.742,69.348,69.904,70.418,70.923,71.407,71.844,72.274,72.684,73.103,73.508,73.873,74.266,74.617,74.985,75.363,75.69,76.028,76.373,76.685,77.029,77.361,77.645,77.953,78.279,78.546,78.831,79.125,79.407,79.644,79.935,80.199,80.441,80.68,80.957,81.21,81.426,81.659,81.917,82.175,82.377,82.599,82.855,83.119,83.298,83.453,83.688,83.915,84.137,84.319,84.501,84.729,84.962,85.184,85.392,85.632,85.896,86.174,86.433,86.718,87.003,87.338,87.677,88.018,88.434,88.797,89.226,89.714,90.215,90.775,91.389,92.109,92.898,93.774,94.781,95.955,97.215,97.981,98.317,
Rad_bone,AnyCHC,0.0,28.63,36.002,40.383,43.24,45.367,47.111,48.573,49.83,50.919,51.901,52.774,53.577,54.364,55.059,55.761,56.441,57.063,57.685,58.305,58.899,59.487,60.03,60.554,61.06,61.576,62.088,62.555,63.028,63.492,63.932,64.362,64.782,65.202,65.606,66.012,66.397,66.777,67.192,67.556,67.934,68.282,68.627,68.966,69.29,69.618,69.949,70.242,70.548,70.868,71.157,71.435,71.718,72.022,72.274,72.572,72.855,73.134,73.404,73.679,73.936,74.214,74.506,74.778,75.036,75.324,75.613,75.874,76.162,76.455,76.756,77.009,77.333,77.66,77.941,78.258,78.6,78.91,79.24,79.57,79.918,80.255,80.625,80.998,81.378,81.756,82.144,82.601,83.037,83.482,83.956,84.425,84.972,85.527,86.191,86.98,87.885,89.017,90.554,92.779,
Rad_bone,Death,0.0,28.835,37.035,42.673,46.789,49.994,52.517,54.714,56.519,58.083,59.5,60.767,61.9,62.961,63.926,64.811,65.664,66.486,67.247,67.982,68.679,69.304,69.902,70.447,71.001,71.508,71.979,72.452,72.898,73.345,73.767,74.173,74.603,74.977,75.347,75.758,76.103,76.476,76.833,77.184,77.534,77.866,78.187,78.494,78.815,79.111,79.399,79.68,79.953,80.246,80.509,80.775,81.029,81.303,81.544,81.788,82.054,82.297,82.536,82.765,82.999,83.21,83.412,83.633,83.818,84.026,84.221,84.396,84.618,84.816,85.054,85.266,85.498,85.752,85.978,86.212,86.474,86.766,87.028,87.289,87.592,87.936,88.288,88.635,88.998,89.429,89.835,90.289,90.757,91.332,91.9,92.53,93.225,93.997,94.87,95.789,96.79,97.696,98.277,98.427,
Rad_sts,AnyCHC,0.0,26.646,34.893,39.919,42.952,45.187,47.021,48.565,49.856,50.961,51.937,52.767,53.597,54.353,55.082,55.77,56.434,57.12,57.744,58.38,58.953,59.543,60.103,60.607,61.145,61.615,62.1,62.62,63.08,63.513,63.965,64.403,64.847,65.231,65.671,66.052,66.461,66.84,67.22,67.596,67.961,68.319,68.673,69.013,69.341,69.669,69.978,70.283,70.597,70.873,71.179,71.465,71.764,72.036,72.32,72.58,72.872,73.126,73.398,73.684,73.958,74.219,74.494,74.78,75.058,75.307,75.594,75.886,76.177,76.439,76.733,77.036,77.343,77.649,77.943,78.273,78.609,78.923,79.249,79.583,79.938,80.269,80.632,80.997,81.39,81.785,82.174,82.612,83.046,83.5,83.948,84.424,84.925,85.509,86.221,86.986,87.926,89.049,90.524,92.724,
Rad_sts,Death,0.0,26.773,35.662,41.957,46.449,49.893,52.562,54.749,56.663,58.369,59.822,61.15,62.34,63.419,64.408,65.37,66.255,67.09,67.898,68.681,69.36,69.988,70.608,71.153,71.673,72.186,72.69,73.153,73.626,74.036,74.47,74.887,75.289,75.714,76.104,76.493,76.893,77.254,77.641,77.974,78.349,78.656,78.979,79.282,79.605,79.886,80.155,80.441,80.694,80.975,81.23,81.49,81.738,81.989,82.231,82.499,82.717,82.963,83.16,83.38,83.579,83.778,83.948,84.142,84.35,84.547,84.745,84.931,85.131,85.371,85.593,85.813,86.033,86.283,86.565,86.798,87.076,87.345,87.654,87.962,88.294,88.598,88.979,89.351,89.738,90.178,90.616,91.116,91.634,92.217,92.83,93.522,94.284,95.158,96.041,96.882,97.626,98.153,98.439,98.577,
Rad_solid,AnyCHC,0.0,25.83,35.098,40.094,43.133,45.332,47.118,48.649,49.919,50.997,51.964,52.847,53.658,54.432,55.138,55.871,56.523,57.188,57.829,58.417,59.012,59.597,60.135,60.691,61.191,61.729,62.211,62.685,63.162,63.609,64.084,64.514,64.969,65.355,65.787,66.198,66.6,66.979,67.369,67.738,68.119,68.48,68.827,69.174,69.509,69.824,70.136,70.452,70.766,71.059,71.353,71.659,71.934,72.22,72.502,72.78,73.057,73.325,73.595,73.865,74.16,74.407,74.67,74.961,75.234,75.511,75.784,76.086,76.357,76.636,76.905,77.238,77.516,77.813,78.135,78.429,78.738,79.065,79.405,79.712,80.039,80.425,80.733,81.105,81.499,81.857,82.255,82.679,83.11,83.566,83.963,84.443,84.931,85.513,86.172,86.961,87.885,88.96,90.375,92.571,
Rad_solid,Death,0.0,26.043,35.93,42.537,47.067,50.518,53.156,55.321,57.187,58.812,60.241,61.502,62.583,63.629,64.575,65.486,66.328,67.126,67.871,68.578,69.217,69.823,70.384,70.944,71.43,71.948,72.401,72.86,73.295,73.721,74.119,74.541,74.922,75.316,75.706,76.059,76.422,76.806,77.14,77.474,77.835,78.147,78.473,78.763,79.067,79.345,79.622,79.92,80.209,80.432,80.679,80.958,81.217,81.428,81.65,81.911,82.174,82.373,82.586,82.821,83.048,83.251,83.431,83.629,83.837,84.032,84.225,84.415,84.583,84.824,85.02,85.221,85.418,85.659,85.885,86.12,86.35,86.627,86.924,87.171,87.454,87.793,88.123,88.443,88.799,89.194,89.591,90.045,90.515,91.023,91.589,92.235,92.916,93.71,94.616,95.551,96.579,97.484,98.205,98.42,
Rad_leuk,AnyCHC,0.0,25.526,34.452,39.679,42.899,45.18,47.042,48.603,49.945,51.003,51.974,52.849,53.642,54.405,55.124,55.832,56.468,57.141,57.769,58.365,58.974,59.532,60.081,60.618,61.133,61.66,62.128,62.61,63.071,63.553,63.967,64.427,64.821,65.264,65.677,66.065,66.47,66.857,67.217,67.607,67.955,68.299,68.686,68.977,69.31,69.673,69.942,70.251,70.575,70.849,71.15,71.428,71.736,72.022,72.258,72.543,72.857,73.092,73.343,73.646,73.932,74.172,74.425,74.735,75.01,75.252,75.542,75.844,76.11,76.383,76.679,76.99,77.26,77.576,77.896,78.197,78.541,78.843,79.189,79.522,79.845,80.211,80.557,80.915,81.33,81.677,82.102,82.536,82.946,83.445,83.885,84.359,84.865,85.476,86.128,86.922,87.878,88.975,90.364,92.626,
Rad_leuk,Death,0.0,25.693,35.077,41.696,46.306,49.898,52.662,54.887,56.796,58.481,59.98,61.283,62.445,63.521,64.49,65.415,66.279,67.114,67.875,68.588,69.246,69.835,70.402,70.936,71.445,71.909,72.365,72.816,73.247,73.647,74.065,74.45,74.824,75.203,75.583,75.921,76.292,76.64,76.964,77.278,77.631,77.932,78.2,78.527,78.817,79.054,79.344,79.649,79.889,80.124,80.396,80.667,80.898,81.123,81.371,81.638,81.865,82.073,82.286,82.531,82.762,82.935,83.097,83.332,83.59,83.774,83.942,84.126,84.377,84.615,84.822,84.994,85.199,85.456,85.709,85.94,86.174,86.432,86.733,86.991,87.266,87.587,87.925,88.238,88.585,89.001,89.385,89.828,90.285,90.812,91.39,91.993,92.699,93.479,94.332,95.262,96.225,97.118,97.793,98.247,
Rad_lymp,AnyCHC,0.0,27.978,35.697,40.383,43.22,45.419,47.214,48.736,50.022,51.081,52.02,52.879,53.648,54.385,55.115,55.808,56.466,57.089,57.734,58.307,58.899,59.47,60.012,60.546,61.06,61.552,62.033,62.519,62.98,63.443,63.86,64.332,64.733,65.152,65.585,65.967,66.375,66.777,67.124,67.526,67.876,68.224,68.585,68.927,69.236,69.582,69.902,70.197,70.482,70.831,71.087,71.35,71.681,71.97,72.221,72.482,72.811,73.065,73.307,73.588,73.887,74.155,74.385,74.672,74.979,75.244,75.502,75.805,76.098,76.378,76.657,76.978,77.279,77.566,77.882,78.202,78.536,78.836,79.191,79.545,79.842,80.225,80.599,80.911,81.358,81.728,82.153,82.591,83.025,83.514,83.937,84.439,84.949,85.571,86.287,87.106,88.077,89.179,90.629,92.883,
Rad_lymp,Death,0.0,28.115,36.466,42.44,46.723,50.087,52.694,54.883,56.773,58.468,59.978,61.289,62.489,63.563,64.579,65.511,66.41,67.297,68.108,68.837,69.512,70.176,70.739,71.307,71.844,72.362,72.85,73.322,73.77,74.223,74.646,75.097,75.487,75.901,76.316,76.664,77.113,77.455,77.805,78.192,78.516,78.848,79.206,79.483,79.763,80.105,80.369,80.604,80.905,81.222,81.438,81.663,81.974,82.266,82.463,82.686,82.979,83.238,83.408,83.538,83.732,84.0,84.249,84.41,84.54,84.714,84.983,85.242,85.425,85.605,85.837,86.102,86.358,86.591,86.842,87.118,87.418,87.717,87.987,88.312,88.689,88.989,89.367,89.806,90.149,90.642,91.063,91.609,92.113,92.742,93.371,94.098,94.887,95.774,96.731,97.526,98.124,98.576,98.701,98.701,
ALL grp: 1970s-like,AnyCHC,0.0,24.907,33.373,38.864,42.253,44.672,46.544,48.105,49.452,50.552,51.599,52.492,53.307,54.094,54.835,55.517,56.194,56.845,57.487,58.113,58.701,59.287,59.856,60.363,60.905,61.411,61.924,62.397,62.881,63.346,63.797,64.244,64.684,65.084,65.528,65.923,66.323,66.738,67.1,67.483,67.871,68.215,68.547,68.918,69.263,69.585,69.923,70.225,70.538,70.851,71.131,71.414,71.716,71.988,72.287,72.565,72.836,73.119,73.404,73.668,73.921,74.223,74.5,74.776,75.04,75.322,75.603,75.912,76.162,76.471,76.762,77.046,77.362,77.671,77.975,78.282,78.61,78.948,79.277,79.614,79.959,80.306,80.673,81.026,81.402,81.828,82.198,82.644,83.063,83.526,83.992,84.452,84.988,85.598,86.282,87.039,88.007,89.122,90.599,92.876,
ALL grp: 1970s-like,Death,0.0,25.065,34.08,40.883,45.799,49.4,52.223,54.491,56.379,58.066,59.55,60.856,62.031,63.096,64.048,64.992,65.845,66.668,67.434,68.152,68.837,69.468,70.014,70.592,71.098,71.607,72.091,72.548,72.993,73.408,73.813,74.211,74.611,74.993,75.374,75.714,76.091,76.441,76.787,77.109,77.439,77.759,78.064,78.358,78.657,78.943,79.221,79.495,79.775,80.016,80.287,80.543,80.782,81.045,81.299,81.5,81.733,81.98,82.194,82.392,82.62,82.833,83.043,83.271,83.48,83.687,83.883,84.107,84.331,84.554,84.761,84.964,85.213,85.432,85.672,85.9,86.157,86.44,86.707,86.957,87.279,87.587,87.876,88.235,88.6,88.972,89.374,89.812,90.268,90.766,91.318,91.922,92.6,93.319,94.148,95.016,95.943,96.825,97.532,97.998,
ALL grp: 1980s SR-like,AnyCHC,0.0,26.209,34.583,39.576,42.736,45.045,46.881,48.398,49.733,50.85,51.845,52.731,53.582,54.369,55.113,55.85,56.495,57.168,57.783,58.417,59.003,59.564,60.137,60.655,61.201,61.684,62.203,62.687,63.144,63.6,64.036,64.484,64.9,65.321,65.713,66.127,66.523,66.895,67.307,67.667,68.043,68.387,68.731,69.058,69.385,69.696,70.028,70.34,70.619,70.928,71.244,71.499,71.792,72.086,72.357,72.629,72.901,73.174,73.451,73.714,73.982,74.271,74.542,74.803,75.095,75.34,75.611,75.894,76.195,76.465,76.752,77.023,77.339,77.643,77.928,78.257,78.582,78.906,79.223,79.577,79.913,80.24,80.588,80.975,81.332,81.737,82.134,82.553,82.984,83.452,83.895,84.38,84.856,85.439,86.102,86.869,87.761,88.871,90.305,92.545,
ALL grp: 1980s SR-like,Death,0.0,26.42,35.488,41.892,46.457,49.982,52.766,55.037,57.015,58.643,60.149,61.41,62.566,63.653,64.62,65.57,66.459,67.253,68.011,68.705,69.377,69.974,70.564,71.082,71.555,72.064,72.529,72.968,73.405,73.822,74.224,74.628,74.995,75.359,75.739,76.078,76.425,76.763,77.092,77.416,77.733,78.037,78.318,78.656,78.938,79.191,79.443,79.732,79.979,80.228,80.494,80.745,80.972,81.224,81.461,81.68,81.885,82.142,82.337,82.545,82.761,82.946,83.164,83.383,83.573,83.76,83.963,84.169,84.406,84.622,84.822,85.025,85.255,85.482,85.723,85.975,86.214,86.504,86.743,87.021,87.337,87.628,87.945,88.288,88.644,88.999,89.437,89.864,90.336,90.825,91.359,91.952,92.628,93.354,94.146,95.007,95.906,96.753,97.495,97.966,
ALL grp: 1980s HR-like,AnyCHC,0.0,26.402,34.265,39.179,42.55,44.96,46.851,48.394,49.728,50.824,51.825,52.736,53.531,54.319,55.047,55.745,56.424,57.077,57.726,58.341,58.96,59.537,60.103,60.637,61.137,61.669,62.149,62.646,63.104,63.576,64.025,64.437,64.881,65.312,65.7,66.115,66.525,66.913,67.292,67.662,67.999,68.372,68.718,69.04,69.381,69.703,70.027,70.327,70.639,70.955,71.242,71.516,71.8,72.084,72.373,72.636,72.896,73.158,73.434,73.685,73.964,74.254,74.493,74.794,75.059,75.331,75.601,75.887,76.191,76.47,76.737,77.019,77.33,77.633,77.931,78.255,78.567,78.899,79.221,79.516,79.86,80.198,80.544,80.924,81.302,81.685,82.099,82.509,82.923,83.369,83.817,84.317,84.839,85.408,86.067,86.798,87.664,88.748,90.198,92.468,
ALL grp: 1980s HR-like,Death,0.0,26.71,35.269,41.544,46.2,49.698,52.443,54.671,56.592,58.282,59.791,61.155,62.406,63.514,64.512,65.473,66.338,67.145,67.935,68.644,69.341,69.988,70.564,71.115,71.607,72.106,72.556,72.988,73.428,73.817,74.218,74.613,74.997,75.37,75.712,76.076,76.42,76.736,77.089,77.412,77.703,78.011,78.323,78.602,78.911,79.161,79.448,79.705,79.969,80.243,80.498,80.727,80.961,81.209,81.44,81.674,81.895,82.122,82.349,82.556,82.764,82.957,83.171,83.369,83.581,83.785,83.973,84.196,84.406,84.627,84.848,85.055,85.268,85.51,85.733,85.964,86.234,86.478,86.755,87.032,87.329,87.647,87.947,88.286,88.656,89.017,89.444,89.86,90.319,90.81,91.345,91.94,92.613,93.329,94.102,94.936,95.767,96.596,97.318,97.836,
ALL grp: 1990s HR-like,AnyCHC,0.0,27.383,35.256,40.065,43.144,45.497,47.289,48.77,49.982,51.094,52.042,52.925,53.794,54.538,55.286,56.005,56.681,57.305,57.93,58.542,59.106,59.712,60.233,60.743,61.292,61.792,62.28,62.756,63.189,63.653,64.071,64.52,64.941,65.357,65.768,66.152,66.563,66.954,67.319,67.671,68.039,68.361,68.71,69.044,69.361,69.67,69.979,70.271,70.582,70.885,71.158,71.441,71.718,72.016,72.289,72.549,72.816,73.086,73.36,73.639,73.908,74.182,74.448,74.718,74.966,75.275,75.543,75.825,76.099,76.39,76.667,76.949,77.242,77.551,77.851,78.158,78.501,78.82,79.126,79.453,79.797,80.131,80.474,80.826,81.197,81.605,82.013,82.419,82.846,83.299,83.739,84.237,84.732,85.312,85.946,86.684,87.541,88.617,90.051,92.267,
ALL grp: 1990s HR-like,Death,0.0,27.775,36.562,42.709,47.097,50.518,53.199,55.372,57.263,58.941,60.35,61.684,62.838,63.932,64.943,65.902,66.782,67.624,68.358,69.095,69.713,70.319,70.883,71.41,71.89,72.369,72.798,73.268,73.681,74.122,74.503,74.881,75.263,75.622,76.02,76.355,76.688,77.008,77.339,77.639,77.943,78.258,78.529,78.83,79.11,79.356,79.607,79.873,80.136,80.382,80.614,80.849,81.082,81.329,81.559,81.77,81.996,82.236,82.432,82.623,82.821,83.02,83.22,83.426,83.629,83.849,84.027,84.227,84.44,84.638,84.839,85.046,85.256,85.494,85.735,85.967,86.223,86.474,86.719,87.009,87.292,87.575,87.896,88.267,88.615,88.976,89.381,89.828,90.277,90.785,91.322,91.917,92.57,93.304,94.122,94.971,95.879,96.733,97.378,97.854,
ALL grp: 1990s SR/Essig,AnyCHC,0.0,26.96,35.656,40.416,43.364,45.535,47.3,48.783,50.062,51.133,52.104,53.009,53.777,54.533,55.283,55.97,56.642,57.297,57.913,58.536,59.1,59.674,60.214,60.765,61.273,61.793,62.265,62.751,63.212,63.668,64.12,64.556,64.996,65.413,65.802,66.228,66.602,66.995,67.372,67.745,68.111,68.472,68.82,69.151,69.479,69.795,70.121,70.413,70.71,71.028,71.303,71.601,71.895,72.158,72.437,72.711,72.986,73.255,73.544,73.797,74.076,74.358,74.614,74.869,75.17,75.427,75.699,75.981,76.281,76.546,76.848,77.17,77.449,77.729,78.057,78.379,78.693,79.0,79.344,79.653,79.983,80.333,80.699,81.057,81.419,81.809,82.201,82.616,83.032,83.466,83.914,84.377,84.864,85.441,86.103,86.85,87.772,88.878,90.278,92.478,
ALL grp: 1990s SR/Essig,Death,0.0,27.153,36.728,43.072,47.575,51.011,53.735,55.941,57.831,59.497,60.921,62.188,63.3,64.383,65.366,66.258,67.089,67.884,68.611,69.273,69.867,70.44,70.982,71.493,71.973,72.472,72.86,73.319,73.719,74.122,74.521,74.9,75.289,75.65,76.0,76.348,76.679,77.028,77.341,77.663,77.956,78.245,78.508,78.828,79.079,79.347,79.595,79.876,80.113,80.358,80.589,80.847,81.083,81.307,81.537,81.756,81.966,82.177,82.384,82.587,82.773,82.978,83.193,83.379,83.565,83.745,83.95,84.157,84.344,84.568,84.774,84.971,85.186,85.423,85.642,85.865,86.1,86.369,86.627,86.893,87.165,87.456,87.785,88.103,88.438,88.827,89.214,89.626,90.096,90.591,91.117,91.725,92.384,93.114,93.928,94.841,95.807,96.731,97.467,97.947,
ALL grp: Other,AnyCHC,0.0,26.871,35.26,40.186,43.198,45.43,47.217,48.735,50.017,51.108,52.089,52.942,53.737,54.507,55.225,55.91,56.585,57.233,57.868,58.506,59.09,59.638,60.2,60.716,61.232,61.756,62.223,62.719,63.154,63.637,64.087,64.504,64.94,65.352,65.783,66.16,66.569,66.966,67.332,67.7,68.06,68.404,68.761,69.087,69.428,69.755,70.05,70.358,70.655,70.931,71.22,71.524,71.795,72.061,72.345,72.622,72.896,73.16,73.418,73.703,73.987,74.238,74.495,74.793,75.043,75.306,75.607,75.892,76.157,76.448,76.743,77.026,77.326,77.65,77.92,78.264,78.6,78.872,79.212,79.586,79.886,80.245,80.611,80.96,81.322,81.736,82.119,82.553,82.999,83.439,83.886,84.331,84.84,85.406,86.065,86.837,87.751,88.863,90.267,92.475,
ALL grp: Other,Death,0.0,27.042,36.233,42.581,47.078,50.55,53.289,55.487,57.387,59.104,60.566,61.849,63.028,64.107,65.083,66.024,66.873,67.665,68.384,69.076,69.713,70.307,70.848,71.35,71.845,72.301,72.747,73.181,73.6,74.038,74.391,74.803,75.192,75.536,75.924,76.256,76.618,76.949,77.277,77.593,77.89,78.166,78.471,78.749,79.036,79.291,79.562,79.818,80.069,80.316,80.558,80.798,81.041,81.285,81.511,81.746,81.948,82.171,82.386,82.576,82.779,82.981,83.197,83.385,83.576,83.781,83.979,84.184,84.4,84.584,84.801,85.038,85.235,85.462,85.684,85.919,86.172,86.424,86.697,86.972,87.255,87.526,87.862,88.191,88.547,88.928,89.327,89.756,90.228,90.729,91.264,91.866,92.547,93.302,94.117,95.015,95.948,96.826,97.525,97.965,
ALL grp: Relapse/Transplant,AnyCHC,0.0,25.893,34.171,39.365,42.634,45.015,46.86,48.435,49.729,50.893,51.862,52.734,53.584,54.356,55.061,55.763,56.474,57.092,57.76,58.354,58.953,59.531,60.088,60.634,61.144,61.645,62.149,62.646,63.091,63.551,63.983,64.424,64.855,65.29,65.69,66.085,66.486,66.858,67.221,67.616,67.93,68.301,68.625,68.957,69.289,69.61,69.919,70.209,70.534,70.807,71.098,71.415,71.677,71.935,72.225,72.495,72.763,73.035,73.308,73.578,73.826,74.096,74.38,74.647,74.915,75.179,75.469,75.758,76.028,76.315,76.592,76.896,77.181,77.473,77.807,78.13,78.441,78.761,79.089,79.428,79.759,80.121,80.473,80.835,81.23,81.602,82.031,82.44,82.886,83.327,83.811,84.29,84.803,85.379,86.037,86.794,87.687,88.809,90.24,92.442,
ALL grp: Relapse/Transplant,Death,0.0,26.151,34.911,41.366,46.056,49.656,52.432,54.675,56.61,58.309,59.865,61.213,62.425,63.539,64.542,65.497,66.381,67.212,67.993,68.703,69.404,70.01,70.578,71.115,71.628,72.096,72.562,72.984,73.428,73.855,74.253,74.656,75.035,75.393,75.756,76.107,76.48,76.797,77.145,77.464,77.767,78.08,78.377,78.637,78.93,79.19,79.462,79.746,79.99,80.247,80.504,80.755,80.978,81.221,81.473,81.709,81.952,82.155,82.37,82.578,82.793,83.01,83.207,83.402,83.61,83.796,83.991,84.203,84.428,84.652,84.844,85.077,85.27,85.523,85.772,86.005,86.244,86.522,86.772,87.056,87.36,87.675,87.989,88.316,88.687,89.053,89.462,89.89,90.369,90.874,91.45,92.029,92.7,93.458,94.258,95.138,96.04,96.882,97.549,98.005,
