Group,Outcome,80-70,90-70,90-80,
AnthNone,condHLY,2.1276764465438447,3.0517473254315703,1.5567678522658213,
Anth<100,condLE,4.564232596638291,5.219119116809473,2.170895454990358,
Anth<100,condQALE,4.038090954798669,5.0197983807350965,2.1273704534574094,
Anth<100,condHLY,4.152914341047442,4.693743905853381,1.8782096961713748,
Anth100_249,condLE,2.7380938662586516,2.833765111207768,1.0978092740151055,
Anth100_249,condQALE,2.5249893566272874,2.7916338972996897,0.9758482956109518,
Anth100_249,condHLY,2.4243579697423243,2.231781835665302,0.7956734386394473,
Anth250_399,condLE,1.9677658991435933,1.3338182583661649,0.6289482454302373,
Anth250_399,condQALE,1.4685382435926684,0.9675556014020472,0.4056510119186285,
Anth250_399,condHLY,1.6228436087355504,0.864241608111648,0.42811473440048076,
Anth400+,condLE,1.3370788864161725,2.1952517474403237,2.8131442110200453,
Anth400+,condQALE,1.0706889014877206,1.6913927904296528,2.1021917070450797,
Anth400+,condHLY,1.1738907824183542,1.5488797185915715,2.3000422540057883,
AlkNone,condLE,2.3403438441528834,3.0478734751045664,1.3170678450540123,
AlkNone,condQALE,2.1675359854453617,2.983032457806658,1.2776083757936263,
AlkNone,condHLY,2.2228702466265204,2.7196022807410216,1.2234364737424244,
Alk<4000,condLE,3.5520713347327444,4.748584145127396,2.3122839752500823,
Alk<4000,condQALE,3.16811886619481,4.460836841153643,2.1687653464872696,
Alk<4000,condHLY,3.2904314139135806,4.050865791966132,2.051353661035513,
Alk4000_7999,condLE,2.656955868755986,3.154825847396303,1.7575462038935967,
Alk4000_7999,condQALE,2.3774010072660303,3.1023357592377394,1.5837864189552207,
Alk4000_7999,condHLY,2.4025577613970626,2.5390528676371105,1.44535150213909,
Alk8000_11999,condLE,3.943517044189818,4.8024874041619015,2.2772274068976515,
Alk8000_11999,condQALE,3.0097505518574366,4.135469597496559,2.0670952875676534,
Alk8000_11999,condHLY,3.744605770740314,4.552842913016455,2.1366712302269164,
Alk12000+,condLE,1.7319225250523687,2.1556655215853056,1.6367148503241111,
Alk12000+,condQALE,1.338097471092297,1.2506173506374196,0.8245205862362823,
Alk12000+,condHLY,1.5856476262736265,1.8313820043718962,1.516824380143028,
CispNone,condLE,2.007168000888953,2.863495988521663,1.2009095392828186,
CispNone,condQALE,1.9083881908391902,2.85538355695288,1.2103339954530057,
CispNone,condHLY,1.8328060278493012,2.409789458084468,1.0715743296072304,
Cisp<400,condLE,8.439217499971953,9.138586461131268,2.7358545175701323,
Cisp<400,condQALE,6.09518338325789,6.872551077708366,2.1130611599629034,
Cisp<400,condHLY,7.652164135857888,8.477397189253644,2.5178008543734194,
Cisp400+,condLE,9.271658234454257,10.014505303049503,2.64664055818335,
Cisp400+,condQALE,7.172924236546315,7.722497135378603,1.9467687489471572,
Cisp400+,condHLY,8.497385098694146,9.084310554895595,2.1354974357882597,
PlatNone,condLE,2.00920552620849,2.833895386230324,1.2101426276714875,
PlatNone,condQALE,1.904190920340504,2.8782383828128246,1.2473477225013383,
PlatNone,condHLY,1.8347774406007176,2.3597400417842636,1.024373536675128,
Plat<400,condLE,8.385281946631252,8.789017353759284,2.2949395597593707,
Plat<400,condQALE,6.101159523949079,6.502519605489638,1.8035460073272631,
Plat<400,condHLY,7.734184156823481,7.996218788098815,2.156914773485184,
Plat400+,condLE,9.311560541916258,11.06327819863347,3.435160960558136,
Plat400+,condQALE,7.1750358234866525,8.825018836268626,2.849320171620917,
Plat400+,condHLY,8.523118371427763,10.436039666094644,3.280817880404122,
ChestNone,condLE,3.1271870160022672,3.8580127410862275,1.2546586031987914,
ChestNone,condQALE,2.655669856193555,3.2314280443288297,0.979975756628491,
ChestNone,condHLY,2.7846520566543163,3.188897967654121,1.0493017453051152,
Chest<10,condLE,1.1020362902870886,1.1178548420882635,0.9307715983019875,
Chest<10,condQALE,0.6811902148854543,0.6018834423448851,0.5390018018569549,
Chest<10,condHLY,0.8869485451122898,0.6841503437421181,0.6898901988836457,
Chest10_19,condLE,2.585123304775763,2.767830538165228,2.236071332345759,
Chest10_19,condQALE,2.0139524080752267,2.072664879805032,1.541128177201223,
Chest10_19,condHLY,2.2609666406355515,2.272706698472291,2.076657784814806,
Chest20_29,condLE,0.807696885077192,0.03274402358764661,1.2862860513096663,
Chest20_29,condQALE,0.15560737141310454,-0.7749929840918242,0.497807262564109,
Chest20_29,condHLY,-0.19071258355239706,-1.3132150416344288,0.5826328365216611,
Chest30+,condLE,2.255690484645868,4.051407673225739,2.8962908807864594,
Chest30+,condQALE,1.3634625279845238,2.4458991290705328,1.828213216958332,
Chest30+,condHLY,2.1037457551610075,3.6819629165139816,2.7953770950966117,
HeartNone,condLE,3.1235715332554577,3.858440805259363,1.2281283510091328,
HeartNone,condQALE,2.6491883314869824,3.2219603873562193,0.9633439540031148,
HeartNone,condHLY,2.799286053533528,3.188793781308732,1.0442286809060874,
Heart<5,condLE,1.0889324557878268,0.9406772381474156,0.7307191512758067,
Heart<5,condQALE,0.6629105648899909,0.46527412558010184,0.3939953395127489,
Heart<5,condHLY,0.8628670868586852,0.4872450495504381,0.43906955930606983,
Heart5_14,condLE,2.891701526748321,3.1602533820141474,2.080753553319269,
Heart5_14,condQALE,2.1243782735123844,2.2310788787255333,1.3966613792935547,
Heart5_14,condHLY,2.596577134854627,2.6623653682068777,1.7925663781184227,
Heart15_34,condLE,1.0949584703748485,0.9520525854646706,1.280523699605041,
Heart15_34,condQALE,0.5326112518470509,0.18802169277285685,0.6479886684539622,
Heart15_34,condHLY,0.7029623336610342,0.35128536130777377,0.9018352663778586,
Heart35+,condLE,1.6764357652294706,2.5848764874359347,2.9385190611657492,
Heart35+,condQALE,1.1475843044499356,1.6590192802221182,2.014447898819661,
Heart35+,condHLY,1.177530401214831,1.9917490038482768,2.388688297292667,
CRTNone,condLE,3.103633091175297,3.8238794889637546,1.253845385454028,
CRTNone,condQALE,2.631008426468867,3.1980059114296537,0.9797607123391714,
CRTNone,condHLY,2.759296722719945,3.155741350242103,1.0492912747450163,
CRT<20,condLE,2.3238894333106543,2.414998729703342,1.0868262479412891,
CRT<20,condQALE,1.7583697529631124,1.7416137642671856,0.6519966989070269,
CRT<20,condHLY,1.9946955086910307,2.0001879699591427,0.7160994816927229,
CRT20_29,condLE,1.4900365105437032,2.841767158408757,3.185166366227463,
CRT20_29,condQALE,0.9744819630416188,2.0227246366513896,2.2837250701507443,
CRT20_29,condHLY,1.138825757717541,2.244258461121504,2.8069944402483813,
CRT30_49,condLE,4.114707219045201,3.002232021377779,1.3844729133393372,
CRT30_49,condQALE,2.7997439234612145,1.8796777640941755,0.8947738356109838,
CRT30_49,condHLY,3.5650586897444683,2.30983832776419,1.026813826903954,
CRT50+,condLE,2.6959278255304184,3.677175496350941,2.190197601917447,
CRT50+,condQALE,1.8274797485457626,2.386251728691853,1.3780427485781175,
CRT50+,condHLY,2.6683430169047213,3.0858976896917696,1.7194481970363782,
OvaryNone,condLE,3.0253734598352793,3.1567564833960517,1.025265443312108,
OvaryNone,condQALE,2.4897570211964606,2.6631064602539496,0.7780239380789737,
OvaryNone,condHLY,3.065987452483654,3.201193211437065,1.1116439035611236,
Ovary<10,condLE,1.113797583975554,0.720665694887046,0.36983682553845654,
Ovary<10,condQALE,0.6351261854944141,0.15170567090533638,0.045709608238389876,
Ovary<10,condHLY,1.099906553418549,0.5682456775936799,0.3196981390465581,
Ovary10-19,condLE,3.9156877697677714,3.113846731459603,2.6338693404776023,
Ovary10-19,condQALE,2.6331210038498867,1.9221965808301391,1.7958216574766936,
Ovary10-19,condHLY,3.908629570777542,2.737076336550885,2.7789161594639964,
Ovary20+,condLE,4.414472194298995,5.47422976782056,5.51945212263162,
Ovary20+,condQALE,2.4394155343348274,2.889374336699241,3.5067256064797547,
Ovary20+,condHLY,4.365004858633348,5.755985439904634,5.8722033486919045,
AbdPelNone,condLE,3.117647998403612,3.8305816954821665,1.2617045657770092,
AbdPelNone,condQALE,2.6335297293416673,3.2057167789880125,0.9830694841408558,
AbdPelNone,condHLY,2.7633951800775307,3.1893110453071074,1.0527580370833078,
AbdPel<15,condLE,1.4456316431815281,1.450645708539568,0.7730055792594612,
AbdPel<15,condQALE,1.0488105911353571,0.9411148374471594,0.4126665828814282,
AbdPel<15,condHLY,1.244092117305705,0.8838113240757863,0.4055080915694944,
AbdPel15_24,condLE,0.8784022056991745,0.7001044541164703,1.8351158875010185,
AbdPel15_24,condQALE,0.20676098149944266,-0.28261573085774927,0.9242670606339516,
AbdPel15_24,condHLY,0.3145345470332259,-0.28600860652742455,1.2075225005587313,
AbdPel25_34,condLE,1.206371831061503,0.6407729728128828,1.770384364545663,
AbdPel25_34,condQALE,0.4598038595408056,-0.06057884658305568,1.183600757365383,
AbdPel25_34,condHLY,0.8726766173662099,-0.16924752961930523,1.2446449876957644,
AbdPel35+,condLE,2.797592105849297,5.259182151412645,3.6870424124279637,
AbdPel35+,condQALE,1.614082427497884,3.024984839960517,2.3548358921528134,
AbdPel35+,condHLY,2.6919006147387563,4.819282489813048,3.5704011250905268,
MaxRTNone,condLE,3.138562921522478,3.8096418638348126,1.252477117481078,
MaxRTNone,condQALE,2.643503672743094,3.223627794284333,0.9859206412852259,
MaxRTNone,condHLY,2.7619014060929032,3.2085251338550975,1.0672505350925405,
MaxRT<20,condLE,1.1261589289888576,0.8445677956346458,1.0915989825272874,
MaxRT<20,condQALE,0.7070754562584511,0.363496954453602,0.6084339758552844,
MaxRT<20,condHLY,0.820397613722669,0.3724568898019882,0.6872809291054622,
MaxRT20_29,condLE,0.14638173462932969,-0.746040478293736,0.21847225312171759,
MaxRT20_29,condQALE,-0.19210155021084319,-1.0500839474546524,-0.07313756354604095,
MaxRT20_29,condHLY,-0.5288456503068772,-2.148267734136631,-0.3977938627833879,
MaxRT30+,condLE,1.982913954448712,3.0006988761359423,1.826808797919874,
MaxRT30+,condQALE,1.171796085646946,1.732407836772488,1.1092116202140332,
MaxRT30+,condHLY,1.8147203702021528,2.7389143410309273,1.7362003601456166,
ALL_70,condLE,-64.72130236574156,-64.72130236574156,0.0,
ALL_70,condQALE,-48.95036634606229,-48.95036634606229,0.0,
ALL_70,condHLY,-58.03909991635726,-58.03909991635726,0.0,
AML_70,condLE,-60.3722338299278,-60.3722338299278,0.0,
AML_70,condQALE,-45.79174881569988,-45.79174881569988,0.0,
AML_70,condHLY,-53.88223151202003,-53.88223151202003,0.0,
OtherLeukemia_70,condLE,-59.8939943076988,-59.8939943076988,0.0,
OtherLeukemia_70,condQALE,-45.66736510986279,-45.66736510986279,0.0,
OtherLeukemia_70,condHLY,-53.789083345403654,-53.789083345403654,0.0,
Astrocytoma_70,condLE,-60.79702317658577,-60.79702317658577,0.0,
Astrocytoma_70,condQALE,-45.26279045243902,-45.26279045243902,0.0,
Astrocytoma_70,condHLY,-55.203880387000254,-55.203880387000254,0.0,
Medulloblastoma_70,condLE,-61.17836552543343,-61.17836552543343,0.0,
Medulloblastoma_70,condQALE,-45.164086799986144,-45.164086799986144,0.0,
Medulloblastoma_70,condHLY,-54.75580130751301,-54.75580130751301,0.0,
Other CNS_70,condLE,-57.20417042483072,-57.20417042483072,0.0,
Other CNS_70,condQALE,-42.47922613326463,-42.47922613326463,0.0,
Other CNS_70,condHLY,-51.09105874142537,-51.09105874142537,0.0,
HL_70,condLE,-58.65586826892911,-58.65586826892911,0.0,
HL_70,condQALE,-43.61215188924319,-43.61215188924319,0.0,
HL_70,condHLY,-49.54470371564984,-49.54470371564984,0.0,
NHL_70,condLE,-59.167916871466794,-59.167916871466794,0.0,
NHL_70,condQALE,-44.728539312618985,-44.728539312618985,0.0,
NHL_70,condHLY,-52.59201863555853,-52.59201863555853,0.0,
Kidney_70,condLE,-67.22884946418866,-67.22884946418866,0.0,
Kidney_70,condQALE,-50.88079363871007,-50.88079363871007,0.0,
Kidney_70,condHLY,-60.15918847280059,-60.15918847280059,0.0,
NBL_70,condLE,-69.46980338192216,-69.46980338192216,0.0,
NBL_70,condQALE,-52.57085823757498,-52.57085823757498,0.0,
NBL_70,condHLY,-61.62648666876811,-61.62648666876811,0.0,
STS_70,condLE,-62.89948806717841,-62.89948806717841,0.0,
STS_70,condQALE,-46.821719989088336,-46.821719989088336,0.0,
STS_70,condHLY,-54.700512498739066,-54.700512498739066,0.0,
Ewings_70,condLE,-58.86220375296879,-58.86220375296879,0.0,
Ewings_70,condQALE,-41.88956530000365,-41.88956530000365,0.0,
Ewings_70,condHLY,-51.394545639690215,-51.394545639690215,0.0,
Osteosarcoma_70,condLE,-57.77613619100354,-57.77613619100354,0.0,
Osteosarcoma_70,condQALE,-42.118407270232055,-42.118407270232055,0.0,
Osteosarcoma_70,condHLY,-49.47273502357491,-49.47273502357491,0.0,
OtherBoneTumor_70,condLE,-51.66131882902475,-51.66131882902475,0.0,
OtherBoneTumor_70,condQALE,-37.82134960888846,-37.82134960888846,0.0,
OtherBoneTumor_70,condHLY,-44.12194803340265,-44.12194803340265,0.0,
ALL_80,condLE,70.64447737233377,0.0,-65.17551890883144,
ALL_80,condQALE,53.3115515697525,0.0,-49.76595735606396,
ALL_80,condHLY,61.09816712730981,0.0,-58.58794242692522,
AML_80,condLE,68.7451580217988,0.0,-62.765874002169205,
AML_80,condQALE,51.92571495350749,0.0,-47.95328939652435,
AML_80,condHLY,59.626847455438735,0.0,-56.19980913781448,
OtherLeukemia_80,condLE,67.76298993592592,0.0,-58.7496348955949,
OtherLeukemia_80,condQALE,51.11091541527555,0.0,-44.65836094237341,
OtherLeukemia_80,condHLY,59.20753190139423,0.0,-52.46961764726337,
Astrocytoma_80,condLE,68.20315468046991,0.0,-62.19570826711394,
Astrocytoma_80,condQALE,50.405378844308956,0.0,-46.520687787190916,
Astrocytoma_80,condHLY,59.26997825355508,0.0,-56.42661041214205,
Medulloblastoma_80,condLE,69.53844175978347,0.0,-62.11468134514118,
Medulloblastoma_80,condQALE,50.41408503159557,0.0,-45.75842681970384,
Medulloblastoma_80,condHLY,59.84279539048049,0.0,-56.03425311714226,
Other CNS_80,condLE,67.32680270627198,0.0,-60.760714224449686,
Other CNS_80,condQALE,49.451182331785084,0.0,-45.14299453768804,
Other CNS_80,condHLY,59.00149206809107,0.0,-54.91374713119179,
HL_80,condLE,62.16688609429362,0.0,-59.30045645280409,
HL_80,condQALE,46.10793937771815,0.0,-44.20863713815925,
HL_80,condHLY,52.58927442667497,0.0,-49.924219870028054,
NHL_80,condLE,66.31221435049308,0.0,-60.13718678468371,
NHL_80,condQALE,49.78765845479858,0.0,-45.794639316790054,
NHL_80,condHLY,56.793378301871925,0.0,-53.56895156263669,
Kidney_80,condLE,72.56439546052253,0.0,-67.73124159398385,
Kidney_80,condQALE,54.76703770185621,0.0,-51.56678939800972,
Kidney_80,condHLY,63.40588641122114,0.0,-60.620240459684304,
NBL_80,condLE,74.7236484745789,0.0,-70.29629407136315,
NBL_80,condQALE,56.711751651068994,0.0,-53.66104571017111,
NBL_80,condHLY,65.2632050960427,0.0,-62.38004223455066,
STS_80,condLE,67.71817242666957,0.0,-63.73880895229783,
STS_80,condQALE,50.01445905935997,0.0,-47.49272063906631,
STS_80,condHLY,58.527241281468534,0.0,-55.417654676013775,
Ewings_80,condLE,63.96177751318321,0.0,-58.37438328594966,
Ewings_80,condQALE,45.44283068103201,0.0,-41.89951910984542,
Ewings_80,condHLY,55.11532869297919,0.0,-51.0115732949851,
Osteosarcoma_80,condLE,62.111621919869876,0.0,-58.1807337447386,
Osteosarcoma_80,condQALE,45.026930881881654,0.0,-42.43122834133315,
Osteosarcoma_80,condHLY,53.12243085242651,0.0,-49.76685470823098,
OtherBoneTumor_80,condLE,64.34956910641455,0.0,-53.14287628247024,
OtherBoneTumor_80,condQALE,46.47832073390641,0.0,-38.86610790278541,
OtherBoneTumor_80,condHLY,56.06632287169119,0.0,-46.14629838552843,
ALL_90,condLE,0.0,70.95737719309093,70.95737719309093,
ALL_90,condQALE,0.0,53.93979099077097,53.93979099077097,
ALL_90,condHLY,0.0,61.21634243965033,61.21634243965033,
AML_90,condLE,0.0,69.31836668121126,69.31836668121126,
AML_90,condQALE,0.0,52.64755260312605,52.64755260312605,
AML_90,condHLY,0.0,60.28494743086354,60.28494743086354,
OtherLeukemia_90,condLE,0.0,66.55429586919293,66.55429586919293,
OtherLeukemia_90,condQALE,0.0,50.12690207417943,50.12690207417943,
OtherLeukemia_90,condHLY,0.0,57.841210618442226,57.841210618442226,
Astrocytoma_90,condLE,0.0,68.16106304547965,68.16106304547965,
Astrocytoma_90,condQALE,0.0,50.685961682826324,50.685961682826324,
Astrocytoma_90,condHLY,0.0,59.02042887113708,59.02042887113708,
Medulloblastoma_90,condLE,0.0,69.1970432779647,69.1970432779647,
Medulloblastoma_90,condQALE,0.0,50.1729947152764,50.1729947152764,
Medulloblastoma_90,condHLY,0.0,59.49367500940555,59.49367500940555,
Other CNS_90,condLE,0.0,68.2887870872589,68.2887870872589,
Other CNS_90,condQALE,0.0,50.48454982534966,50.48454982534966,
Other CNS_90,condHLY,0.0,59.76653350839593,59.76653350839593,
HL_90,condLE,0.0,62.80568861306875,62.80568861306875,
HL_90,condQALE,0.0,46.50140387482283,46.50140387482283,
HL_90,condHLY,0.0,53.052844199384396,53.052844199384396,
NHL_90,condLE,0.0,66.71502976331837,66.71502976331837,
NHL_90,condQALE,0.0,50.47665047118527,50.47665047118527,
NHL_90,condHLY,0.0,56.7622799524768,56.7622799524768,
Kidney_90,condLE,0.0,72.70171712690825,72.70171712690825,
Kidney_90,condQALE,0.0,54.8205161405363,54.8205161405363,
Kidney_90,condHLY,0.0,63.507531084304325,63.507531084304325,
NBL_90,condLE,0.0,74.43000775157562,74.43000775157562,
NBL_90,condQALE,0.0,56.461016297476355,56.461016297476355,
NBL_90,condHLY,0.0,64.84118712053717,64.84118712053717,
STS_90,condLE,0.0,70.12949469497819,70.12949469497819,
STS_90,condQALE,0.0,51.89007481422823,51.89007481422823,
STS_90,condHLY,0.0,60.57112816058595,60.57112816058595,
Ewings_90,condLE,0.0,65.11292240103799,65.11292240103799,
Ewings_90,condQALE,0.0,46.39139018022418,46.39139018022418,
Ewings_90,condHLY,0.0,55.93722255168458,55.93722255168458,
Osteosarcoma_90,condLE,0.0,63.47974018291686,63.47974018291686,
Osteosarcoma_90,condQALE,0.0,46.07825565625069,46.07825565625069,
Osteosarcoma_90,condHLY,0.0,54.06932619870358,54.06932619870358,
OtherBoneTumor_90,condLE,0.0,68.04169595284768,68.04169595284768,
OtherBoneTumor_90,condQALE,0.0,48.5966351638479,48.5966351638479,
OtherBoneTumor_90,condHLY,0.0,59.055914632090314,59.055914632090314,
brain_70,condLE,-61.82971075788882,-61.82971075788882,0.0,
brain_70,condQALE,-45.822317740152855,-45.822317740152855,0.0,
brain_70,condHLY,-55.184909193086135,-55.184909193086135,0.0,
bone_70,condLE,-58.90541666504163,-58.90541666504163,0.0,
bone_70,condQALE,-42.513710221652076,-42.513710221652076,0.0,
bone_70,condHLY,-50.59522830638236,-50.59522830638236,0.0,
sts_70,condLE,-62.89948806717841,-62.89948806717841,0.0,
sts_70,condQALE,-46.821719989088336,-46.821719989088336,0.0,
sts_70,condHLY,-54.700512498739066,-54.700512498739066,0.0,
solid_70,condLE,-69.02987149098054,-69.02987149098054,0.0,
solid_70,condQALE,-52.16968071154763,-52.16968071154763,0.0,
solid_70,condHLY,-61.09446492216062,-61.09446492216062,0.0,
leuk_70,condLE,-64.64626830203474,-64.64626830203474,0.0,
leuk_70,condQALE,-48.90137513753692,-48.90137513753692,0.0,
leuk_70,condHLY,-57.82305785160785,-57.82305785160785,0.0,
lymp_70,condLE,-59.26136968554897,-59.26136968554897,0.0,
lymp_70,condQALE,-44.23864655430501,-44.23864655430501,0.0,
lymp_70,condHLY,-50.61202170573929,-50.61202170573929,0.0,
brain_80,condLE,67.28360544571824,0.0,-63.38473129683141,
brain_80,condQALE,49.588752665906,0.0,-47.030605880014626,
brain_80,condHLY,59.04240327509281,0.0,-56.40497602995255,
bone_80,condLE,62.13272796292462,0.0,-59.01133238253265,
bone_80,condQALE,44.78500346633778,0.0,-42.71871764284443,
bone_80,condHLY,53.56224665613882,0.0,-50.61141811172038,
sts_80,condLE,67.71817242666957,0.0,-63.73880895229783,
sts_80,condQALE,50.01445905935997,0.0,-47.49272063906631,
sts_80,condHLY,58.527241281468534,0.0,-55.417654676013775,
solid_80,condLE,73.18488638747559,0.0,-69.39746978331412,
solid_80,condQALE,55.39111189455429,0.0,-52.85709296318811,
solid_80,condHLY,64.0518699889265,0.0,-61.54878248014347,
leuk_80,condLE,69.97520483093503,0.0,-65.25335233665487,
leuk_80,condQALE,52.83270464116986,0.0,-49.77235869700009,
leuk_80,condHLY,60.75696883036227,0.0,-58.34534127041402,
lymp_80,condLE,63.578917153519136,0.0,-60.05539939891214,
lymp_80,condQALE,47.44784567341476,0.0,-45.103059137557906,
lymp_80,condHLY,54.24786788988182,0.0,-51.670137396171754,
brain_90,condLE,0.0,67.28508628228273,67.28508628228273,
brain_90,condQALE,0.0,49.82975037497147,49.82975037497147,
brain_90,condHLY,0.0,59.04968219412288,59.04968219412288,
bone_90,condLE,0.0,63.45110033854046,63.45110033854046,
bone_90,condQALE,0.0,45.78597472093472,45.78597472093472,
