Diagnosis,Treatment,70,80,90,
g5,AbdPel25_34,0.0972135834348642,0.0549271182497174,0.04753212535032894,
g5,AbdPel35+,0.3728157633899142,0.1558760473726457,0.03385561415589767,
d0,AbdPelNone,0.1735697390190983,0.5101137914305225,0.7851387097731709,
d0,AbdPel<15,0.6857345693031589,0.4462969296477579,0.1911259912129955,
d0,AbdPel15_24,0.10463687205147812,0.03295863383731023,0.01703543840820072,
d0,AbdPel25_34,0.018573430270974158,8.714525779127456E-4,5.178562459915085E-4,
d0,AbdPel35+,0.00334058470032413,5.411777968335176E-4,0.0,
d1,AbdPelNone,0.5329420342090021,0.6125971273416135,0.7377408200778333,
d1,AbdPel<15,0.410440853632034,0.3208412487995984,0.23932728083610086,
d1,AbdPel15_24,0.0,0.03442550491846918,0.0120207015917537,
d1,AbdPel25_34,0.015746625531900895,0.0,0.0018633383628534428,
d1,AbdPel35+,0.0,0.0028491942834465212,0.0,
d2,AbdPelNone,0.4133088781796917,0.3637733756001446,0.48131674162028143,
d2,AbdPel<15,0.39830048563461967,0.46714513353769127,0.441823739619607,
d2,AbdPel15_24,0.1289982434330037,0.025676834947416485,0.03281184796440221,
d2,AbdPel25_34,0.01277112259158276,0.0,0.0,
d2,AbdPel35+,0.0,0.0,0.0,
d3,AbdPelNone,0.05150764406920107,0.1290766136375517,0.2354998647646815,
d3,AbdPel<15,0.3019363599569033,0.34277365477954025,0.4810722139652949,
d3,AbdPel15_24,0.04264502659014389,0.1632223246248271,0.11724558074286599,
d3,AbdPel25_34,0.10005172137877429,0.07806804107251396,0.08646622913051018,
d3,AbdPel35+,0.4853234062536237,0.26384097391693956,0.05425723118070776,
d4,AbdPelNone,0.19869160348236464,0.5114879188104985,0.8499423446367713,
d4,AbdPel<15,0.4707116246887309,0.3813618244808648,0.11879249090531203,
d4,AbdPel15_24,0.10690317208416165,0.055435742657353425,0.013005955755618616,
d4,AbdPel25_34,0.08805956079933429,0.0243151180816005,0.0013808254780223307,
d4,AbdPel35+,0.1025479375697822,0.012943614878180514,0.008665698018567742,
d5,AbdPelNone,0.31650526722568073,0.4462819446369123,0.7120950217545121,
d5,AbdPel<15,0.622570673023843,0.5089350403014765,0.25773357195052804,
d5,AbdPel15_24,0.002316201805278556,0.0033179719035445147,7.295836360277067E-4,
d5,AbdPel25_34,0.005848598079426353,0.006299735784086972,7.094536441531245E-4,
d5,AbdPel35+,0.023405542870252455,0.01794269923102015,0.018423799984649367,
d6,AbdPelNone,0.02867573260774905,0.04171564752657223,0.0949883446130704,
d6,AbdPel<15,0.04332856329693142,0.04337787672772353,0.03462210870354922,
d6,AbdPel15_24,0.08622831025609781,0.08980177984652074,0.27785333683592456,
d6,AbdPel25_34,0.3246488919377808,0.27330536880917516,0.0963496626257905,
d6,AbdPel35+,0.450943316890082,0.5095041787154615,0.4638683523023196,
d7,AbdPelNone,0.2544476216397142,0.2640355671663123,0.5015103336911727,
d7,AbdPel<15,0.36502354150393146,0.3831107112994435,0.3664442304466955,
d7,AbdPel15_24,0.02571709314294209,0.05849641769019053,0.002883066103970252,
d7,AbdPel25_34,0.10670778153106017,0.10332024398035382,0.002812139233074811,
d7,AbdPel35+,0.15797319208700916,0.15780471324350112,0.10194085775665307,
d8,AbdPelNone,0.364017882985579,0.3394415463070252,0.2945111499525381,
d8,AbdPel<15,0.4132432714094162,0.4139321455194496,0.46515031017367303,
d8,AbdPel15_24,0.00860187190722875,0.0014158988114848722,0.008283818841483147,
d8,AbdPel25_34,0.027571091222264026,0.029386948785379056,0.014802585833801086,
d8,AbdPel35+,0.162783865439063,0.19247547337786255,0.1895014707205751,
d9,AbdPelNone,0.12260125534714734,0.29552358506039467,0.4675084807786551,
d9,AbdPel<15,0.6021974401586692,0.37724356465295195,0.2628357849868702,
d9,AbdPel15_24,0.011396511037793251,0.004353497498383718,0.01820655018972648,
d9,AbdPel25_34,0.02111460814742986,0.0033622026649335374,0.004990714898636847,
d9,AbdPel35+,0.20891818816125043,0.2878818092104208,0.21298100357270616,
d10,AbdPelNone,0.8234003357206513,0.9338436666230788,0.9615870577360693,
d10,AbdPel<15,0.15060771258745917,0.04648473039700938,0.025243162989465235,
d10,AbdPel15_24,0.0034195557840352455,0.006782664632431167,0.007426845404797139,
d10,AbdPel25_34,0.0,0.0,0.0,
d10,AbdPel35+,0.014135018244904245,0.007204187940484443,0.0019268244441127671,
d11,AbdPelNone,0.7939548056112622,0.7051316544720069,0.4049013097547864,
d11,AbdPel<15,0.10069649212598646,0.18823364419137548,0.4575626130157562,
d11,AbdPel15_24,0.0,0.0,0.0,
d11,AbdPel25_34,0.0,0.0339780939631571,0.0,
d11,AbdPel35+,0.058007419070235454,0.07265660737346075,0.13753607722945735,
d12,AbdPelNone,0.2434350056323414,0.5116597282563105,0.531900894496835,
d12,AbdPel<15,0.04660179209196596,0.2014992562204719,0.3823740328867501,
d12,AbdPel15_24,0.1945960011893926,0.21079870633209036,0.03835216386425853,
d12,AbdPel25_34,0.2998692077461516,0.04005485365446623,0.017539477079731334,
d12,AbdPel35+,0.1874317522353526,0.019225612958150583,0.011305750930940774,
d13,AbdPelNone,0.3989641124783066,0.6987984707746043,0.7174563045406849,
d13,AbdPel<15,0.2772514550521419,0.16572646491569087,0.10704427680657072,
d13,AbdPel15_24,0.17048648460532373,0.06614303276691354,0.12238933114912862,
d13,AbdPel25_34,0.08197423220340364,0.03455511812604474,0.037243156161149,
d13,AbdPel35+,0.05415998642864132,0.01171582187705995,0.005340840882443742,
-1,MaxRTNone,0.257223148998475,0.4722951479327757,0.6652942681272344,
-1,MaxRT<20,0.0840503070151343,0.1705802356030514,0.11058564807564722,
-1,MaxRT20_29,0.233647369533995,0.10869529036194958,0.07357599420224366,
-1,MaxRT30+,0.4174334249212981,0.24169577768306041,0.14573643512792914,
g0,MaxRTNone,0.2573186495359,0.32848948351160834,0.5224015647400263,
g0,MaxRT<20,0.0016378849684868457,0.0023311124619460545,0.0041970007212258605,
g0,MaxRT20_29,0.0014504471810242716,0.003707478262179781,0.0026832429726847368,
g0,MaxRT30+,0.7172772812469282,0.6539697881328654,0.4616649775697966,
g1,MaxRTNone,0.5828171763984208,0.6987547241773857,0.7504448042701518,
g1,MaxRT<20,0.04240462382177117,0.016487892562865508,0.023029854710843012,
g1,MaxRT20_29,0.0073798461190459404,0.0033149247768174805,0.003955404071221607,
g1,MaxRT30+,0.35495082458252303,0.27143718595743593,0.21220175652642034,
g2,MaxRTNone,0.3679324876781909,0.34816737340967796,0.2951123621530182,
g2,MaxRT<20,0.006599030679574403,0.008619025140872276,0.01545296757880775,
g2,MaxRT20_29,0.01895632921973452,0.011226735456601064,0.010067773783167984,
g2,MaxRT30+,0.5861629306025051,0.614300818427061,0.6545728002148328,
g3,MaxRTNone,0.3164841333835679,0.5955821115696881,0.6288984011932709,
g3,MaxRT<20,0.15051819951753007,0.1781171012083492,0.22897225287379583,
g3,MaxRT20_29,0.23337641490802197,0.15185957301111438,0.09426450330358041,
g3,MaxRT30+,0.28088224297489944,0.05951548245960303,0.03620371882352839,
g4,MaxRTNone,0.21375559311438738,0.5300975210871289,0.7858378189191889,
g4,MaxRT<20,0.170360848571379,0.32385996141463935,0.15167386166026042,
g4,MaxRT20_29,0.5348875897452038,0.11192679657155048,0.046818080888484284,
g4,MaxRT30+,0.06528230362671408,0.02189011484357796,0.009271461480396448,
g5,MaxRTNone,0.09840338365331341,0.29737835808287544,0.5226040577979315,
g5,MaxRT<20,0.020357130708681163,0.08010495678411424,0.05563345704724512,
g5,MaxRT20_29,0.13214992358262243,0.2327564048769155,0.2720384047925232,
g5,MaxRT30+,0.7369622401723093,0.37652915043554697,0.13622448986288815,
d0,MaxRTNone,0.17872770277290181,0.5252106282208725,0.7977528375266897,
d0,MaxRT<20,0.17049042830013592,0.32612250420379413,0.13741672594627397,
d0,MaxRT20_29,0.5663548521336417,0.1147448767566384,0.04862547623241786,
d0,MaxRT30+,0.0675582959543588,0.022959432540565983,0.009300010312615306,
d1,MaxRTNone,0.532942034209002,0.6164684118120836,0.7377408200778333,
d1,MaxRT<20,0.16825551642733405,0.27058654439769897,0.21993941346995505,
d1,MaxRT20_29,0.20834121771817857,0.06600001132786716,0.028925026380946246,
d1,MaxRT30+,0.049590745018422235,0.015030824809969668,0.004346880939806695,
d2,MaxRTNone,0.43084357947901675,0.3637733756001446,0.4902698072983501,
d2,MaxRT<20,0.14132337856752056,0.3379097370174862,0.40986409667218765,
d2,MaxRT20_29,0.348749242026005,0.1343582736443268,0.03198099827812001,
d2,MaxRT30+,0.032462529766355594,0.008327277939427948,0.023414145246944986,
d3,MaxRTNone,0.05420448533768447,0.1300662941181902,0.2392831684056386,
d3,MaxRT<20,0.00774269622176005,0.032001477399711244,0.043965237599473836,
d3,MaxRT20_29,0.07086213842118409,0.24838189934533939,0.4867940370542385,
d3,MaxRT30+,0.8571677936001502,0.5732454860470707,0.20726256224357584,
d4,MaxRTNone,0.20108219621245127,0.5152228268565514,0.8549308103945639,
d4,MaxRT<20,0.05019420801525256,0.14362917243457948,0.0682081027580488,
d4,MaxRT20_29,0.27179059417861545,0.2092715518011097,0.017307047689318997,
d4,MaxRT30+,0.44560291216649883,0.11466334573750916,0.050759956520576646,
d5,MaxRTNone,0.31650526722568073,0.44929538759420184,0.7156397803889423,
d5,MaxRT<20,0.0,0.0013983736366296286,0.00539891164018037,
d5,MaxRT20_29,0.0,0.0036436333909465957,0.0033643260304683197,
d5,MaxRT30+,0.6550452313646117,0.5287609842837889,0.26531338817055566,
d6,MaxRTNone,0.02867573260774904,0.04171564752657221,0.09689953194539627,
d6,MaxRT<20,0.00866588496736123,0.0063798049199767295,0.004473790098448386,
d6,MaxRT20_29,0.0,0.006386812368086479,0.0014880096792253491,
d6,MaxRT30+,0.9515202636668593,0.9323986879261557,0.8793968418626621,
d7,MaxRTNone,0.2544476216397142,0.26403556716631227,0.5044153021014423,
d7,MaxRT<20,0.0,0.0,0.0,
d7,MaxRT20_29,0.010786702816790054,0.0,0.0022431615851308943,
d7,MaxRT30+,0.661901406193199,0.711784939107415,0.4682613740173606,
d8,MaxRTNone,0.3679324876781909,0.34816737340967796,0.2951123621530182,
d8,MaxRT<20,0.006599030679574403,0.008619025140872276,0.01545296757880775,
d8,MaxRT20_29,0.01895632921973452,0.011226735456601064,0.010067773783167984,
d8,MaxRT30+,0.5861629306025051,0.614300818427061,0.6545728002148328,
d9,MaxRTNone,0.12260125534714739,0.2955235850603946,0.47190380477559213,
d9,MaxRT<20,0.005100581450364215,0.012782497430112082,0.05213208796864252,
d9,MaxRT20_29,0.016002861949876126,0.004554588256520048,0.01097437473011241,
d9,MaxRT30+,0.8351432241665242,0.6626955165427072,0.436493680102817,
d10,MaxRTNone,0.8288776901890087,0.9386786725862527,0.9642210843924539,
d10,MaxRT<20,0.06334464001397236,0.019751880573069622,0.007426845404797139,
d10,MaxRT20_29,0.002908420932743285,0.002770997007635244,0.0,
d10,MaxRT30+,0.09544170439746932,0.032219660649047445,0.02306739814318222,
d11,MaxRTNone,0.7939548056112621,0.7051316544720068,0.4049013097547864,
d11,MaxRT<20,0.04902861638301885,0.0,0.0,
d11,MaxRT20_29,0.0,0.0,0.0,
d11,MaxRT30+,0.10967529481320304,0.2948683455279933,0.5950986902452137,
d12,MaxRTNone,0.24343500563234136,0.5116597282563105,0.5324725592306145,
d12,MaxRT<20,0.10105065400561403,0.22051706251965852,0.37345006718457646,
d12,MaxRT20_29,0.2685924098318875,0.1993661640154031,0.04605394812910813,
d12,MaxRT30+,0.36124626828229656,0.052092872753148514,0.029567796848157062,
d13,MaxRTNone,0.39933642493319793,0.7021088225622952,0.7206341982689148,
d13,MaxRT<20,0.20900014832661212,0.11890562466057077,0.08429576300840137,
d13,MaxRT20_29,0.18885272828921296,0.08660996160517621,0.1420422340616706,
d13,MaxRT30+,0.1830442795685859,0.0693144996322712,0.04278006486068958,
